2025-04-03 18:40:14.377 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Starting WgcloudServiceApplication using Java 19.0.2 on LAPTOP-1HFCDDG0 with PID 7408 (D:\Program\easyjava\wgcloud-3.5.7\wgcloud-server\target\classes started by Ho1L0w_By in D:\Program\easyjava\wgcloud-3.5.7)
2025-04-03 20:21:38.375 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-04-03 20:21:38.376 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.60]
2025-04-03 20:21:38.434 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wgcloud-agent] - Initializing Spring embedded WebApplicationContext
2025-04-03 20:21:38.434 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 652 ms
2025-04-03 20:21:38.500 [restartedMain] INFO  org.pcap4j.core.NativeMappings - Pcap4J successfully loaded a native pcap library: WinPcap version 4.1.3 (packet.dll version 4.1.0.2980), based on libpcap version 1.0 branch 1_0_rel0b (20091008)
2025-04-03 20:21:38.666 [restartedMain] WARN  org.pcap4j.core.Pcaps - failed to set hardware filter to non-promiscuous mode
2025-04-03 20:21:38.673 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet, use default value: 2
2025-04-03 20:21:38.674 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet6, use default value: 23
2025-04-03 20:21:38.674 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.packet, use default value: 17
2025-04-03 20:21:38.674 [restartedMain] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.link, use default value: 18
2025-04-03 20:21:38.680 [restartedMain] INFO  org.pcap4j.core.Pcaps - 3 NIF(s) found.
2025-04-03 20:21:38.684 [pool-1-thread-1] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.dlt.raw, use default value: 12
2025-04-03 20:21:38.685 [pool-1-thread-1] INFO  org.pcap4j.core.PcapHandle - Starting loop.
2025-04-03 20:21:38.688 [pool-1-thread-1] INFO  org.pcap4j.packet.factory.PacketFactories - A PacketFactoryBinderProvider implementation is found. ClassLoader: sun.misc.Launcher$AppClassLoader@18b4aac2, URL: file:/D:/apache-maven-3.8.6-bin/apache-maven-3.8.6/repo/org/pcap4j/pcap4j-packetfactory-static/1.8.2/pcap4j-packetfactory-static-1.8.2.jar
2025-04-03 20:21:38.741 [pool-1-thread-1] INFO  org.pcap4j.packet.factory.PacketFactories - Succeeded in PacketFactoryBinderProvider.getBinder()
2025-04-03 20:21:39.188 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2025-04-03 20:21:39.208 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9998 (http) with context path '/wgcloud-agent'
2025-04-03 20:21:39.215 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Started WgcloudServiceApplication in 1.739 seconds (JVM running for 2.354)
2025-04-03 20:21:55.194 [taskScheduler-1] WARN  com.zaxxer.hikari.HikariConfig - HikariPool-1 - idleTimeout has been set but has no effect because the pool is operating as a fixed size pool.
2025-04-03 20:21:55.195 [taskScheduler-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-03 20:21:55.196 [taskScheduler-1] WARN  com.zaxxer.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2025-04-03 20:21:55.276 [taskScheduler-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-03 20:22:05.179 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:22:05
2025-04-03 20:22:05.179 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:22:05
2025-04-03 20:22:07.296 [http-nio-9999-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wgcloud] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-03 20:22:07.297 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-03 20:22:07.297 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-04-03 20:22:47.654 [taskScheduler-2] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 20:22:47.655 [taskScheduler-2] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:22:47.765 [http-nio-9999-exec-6] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743682967756_capture_20250403202247.pcap
2025-04-03 20:22:47.794 [http-nio-9999-exec-6] INFO  org.pcap4j.core.NativeMappings - Pcap4J successfully loaded a native pcap library: WinPcap version 4.1.3 (packet.dll version 4.1.0.2980), based on libpcap version 1.0 branch 1_0_rel0b (20091008)
2025-04-03 20:22:47.797 [http-nio-9999-exec-6] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.dlt.raw, use default value: 12
2025-04-03 20:22:47.802 [http-nio-9999-exec-6] INFO  org.pcap4j.packet.factory.PacketFactories - A PacketFactoryBinderProvider implementation is found. ClassLoader: sun.misc.Launcher$AppClassLoader@18b4aac2, URL: file:/D:/apache-maven-3.8.6-bin/apache-maven-3.8.6/repo/org/pcap4j/pcap4j-packetfactory-static/1.8.2/pcap4j-packetfactory-static-1.8.2.jar
2025-04-03 20:22:47.837 [http-nio-9999-exec-6] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet, use default value: 2
2025-04-03 20:22:47.837 [http-nio-9999-exec-6] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.inet6, use default value: 23
2025-04-03 20:22:47.837 [http-nio-9999-exec-6] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.packet, use default value: 17
2025-04-03 20:22:47.837 [http-nio-9999-exec-6] INFO  org.pcap4j.util.PropertiesLoader - [org/pcap4j/pcap4j.properties] Could not get value by org.pcap4j.af.link, use default value: 18
2025-04-03 20:22:47.855 [http-nio-9999-exec-6] INFO  org.pcap4j.packet.factory.PacketFactories - Succeeded in PacketFactoryBinderProvider.getBinder()
2025-04-03 20:22:47.912 [http-nio-9999-exec-6] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:22:49.129 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='23cc12a72ff34fb5a904741b7842be9b', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 20:22:47.914, isBlacklist=0}
2025-04-03 20:22:49.710 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='aa1e59dbba124f5691260a7912bde74d', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 20:22:49.129, isBlacklist=0}
2025-04-03 20:22:50.325 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='76634deea0e745f38d901f5de27a576b', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 20:22:49.711, isBlacklist=0}
2025-04-03 20:22:50.367 [http-nio-9999-exec-6] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:22:50.961 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='00791bc3298846e1bbfac4580cb5ea79', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 20:22:50.367, isBlacklist=0}
2025-04-03 20:22:51.545 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='512b8410ed644696ad80370dfaaf3d73', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 20:22:50.961, isBlacklist=0}
2025-04-03 20:22:52.122 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='8b1777e624f9498f8f473720a88bc207', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 20:22:51.545, isBlacklist=0}
2025-04-03 20:22:52.173 [http-nio-9999-exec-6] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:22:52.219 [http-nio-9999-exec-6] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:22:52.797 [http-nio-9999-exec-6] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='a14ee918b4e448b0a3e199b4a5e9f679', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 20:22:52.227, isBlacklist=0}
2025-04-03 20:23:05.180 [taskScheduler-3] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:23:05
2025-04-03 20:23:05.180 [taskScheduler-4] INFO  com.wgcloud.task.ScheduledTask - heathMonitorTask------------2025-04-03 20:23:05
2025-04-03 20:23:05.236 [taskScheduler-3] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:23:05
2025-04-03 20:24:05.170 [taskScheduler-1] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:24:05
2025-04-03 20:24:05.170 [taskScheduler-1] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:24:05
2025-04-03 20:24:47.931 [taskScheduler-3] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 20:24:47.932 [taskScheduler-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:24:48.169 [http-nio-9999-exec-9] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743683088155_capture_20250403202447.pcap
2025-04-03 20:24:48.202 [http-nio-9999-exec-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:24:49.313 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='8b39178da7ee48678471f13bd2d71af6', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 20:24:48.202, isBlacklist=0}
2025-04-03 20:24:49.912 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='f487157073fd401e8db17de570ad7b08', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 20:24:49.313, isBlacklist=0}
2025-04-03 20:24:50.509 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='b177fb88ffc14908913dc0fd192b485a', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 20:24:49.912, isBlacklist=0}
2025-04-03 20:24:50.541 [http-nio-9999-exec-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:24:51.155 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='87ea0e4a8b1a4420bc7bf7f0f133b4b4', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 20:24:50.541, isBlacklist=0}
2025-04-03 20:24:51.776 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='339874dbb5cf48b596e58ad4fddca577', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 20:24:51.155, isBlacklist=0}
2025-04-03 20:24:52.377 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='26285dd9698e45e493d0cdd34c096789', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 20:24:51.777, isBlacklist=0}
2025-04-03 20:24:52.421 [http-nio-9999-exec-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:24:52.448 [http-nio-9999-exec-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:24:53.083 [http-nio-9999-exec-9] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='d092df1683a64acbbb4e5d7324c619b9', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 20:24:52.458, isBlacklist=0}
2025-04-03 20:25:05.176 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:25:05
2025-04-03 20:25:05.208 [taskScheduler-2] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:25:05
2025-04-03 20:26:05.170 [taskScheduler-5] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:26:05
2025-04-03 20:26:05.170 [taskScheduler-5] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:26:05
2025-04-03 20:26:47.941 [taskScheduler-2] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 20:26:47.941 [taskScheduler-2] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:26:48.224 [http-nio-9999-exec-4] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743683208203_capture_20250403202647.pcap
2025-04-03 20:26:48.260 [http-nio-9999-exec-4] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:26:49.332 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='21a3acdbae9649b3a3e91c44fdca146e', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 20:26:48.26, isBlacklist=0}
2025-04-03 20:26:50.023 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='76ffe440cbef4b50b104068eaea3316c', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 20:26:49.333, isBlacklist=0}
2025-04-03 20:26:50.614 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='c1825a1965504bc2adffa0aa0b4f0f13', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 20:26:50.023, isBlacklist=0}
2025-04-03 20:26:50.647 [http-nio-9999-exec-4] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:26:51.296 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='45f63385390d41c383fc61c817ecb9cd', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 20:26:50.648, isBlacklist=0}
2025-04-03 20:26:51.927 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='2ea6c6f02e6e43b48a42b2a2de30b5bc', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 20:26:51.297, isBlacklist=0}
2025-04-03 20:26:52.513 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='f71b861f94b84aed9a40cb5657039379', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 20:26:51.928, isBlacklist=0}
2025-04-03 20:26:52.548 [http-nio-9999-exec-4] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:26:52.562 [http-nio-9999-exec-4] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:26:53.253 [http-nio-9999-exec-4] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='552c55213a92446f861b622086fc71f6', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 20:26:52.571, isBlacklist=0}
2025-04-03 20:27:05.176 [taskScheduler-7] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:27:05
2025-04-03 20:27:05.209 [taskScheduler-7] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:27:05
2025-04-03 20:28:05.173 [taskScheduler-10] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 20:28:05
2025-04-03 20:28:05.174 [taskScheduler-10] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 20:28:05
2025-04-03 20:28:49.308 [taskScheduler-1] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 20:28:49.308 [taskScheduler-1] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:28:49.594 [http-nio-9999-exec-1] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743683329581_capture_20250403202848.pcap
2025-04-03 20:28:49.628 [http-nio-9999-exec-1] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 20:28:50.692 [http-nio-9999-exec-1] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='78cf16de6bbd42e6a8a2a5b59deaa784', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 20:28:49.629, isBlacklist=0}
